game,date,age,playerTeam,homeGame,opponent,result,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gameScoreStat
13,2012-01-19,27-020,MIA,True,LAL,W (+11),1,12,27,.444,2,3,.667,5,7,.714,3,5,8,8,4,3,3,4,31,26.8
14,2012-01-21,27-022,MIA,True,PHI,W (+21),1,12,17,.706,0,0,,4,4,1.000,0,9,9,5,4,3,4,1,28,28.8
15,2012-01-22,27-023,MIA,True,MIL,L (-9),1,8,18,.444,0,1,.000,12,13,.923,4,9,13,5,1,0,3,2,28,24.4
16,2012-01-24,27-025,MIA,True,CLE,W (+7),1,8,21,.381,1,4,.250,1,4,.250,1,4,5,5,2,0,5,1,18,7.3
17,2012-01-25,27-026,MIA,False,DET,W (+3),1,9,20,.450,1,3,.333,13,14,.929,1,5,6,7,2,0,4,3,32,25.1
18,2012-01-27,27-028,MIA,True,NYK,W (+10),1,11,18,.611,0,2,.000,9,10,.900,1,7,8,7,0,0,4,2,31,25.3
19,2012-01-29,27-030,MIA,True,CHI,W (+4),1,12,23,.522,1,1,1.000,10,15,.667,1,10,11,5,0,1,6,2,35,22.8
20,2012-01-30,27-031,MIA,True,NOH,W (+14),1,8,12,.667,1,2,.500,5,7,.714,4,7,11,8,1,0,4,1,22,23.1
21,2012-02-01,27-033,MIA,False,MIL,L (-8),1,14,24,.583,4,7,.571,8,10,.800,0,8,8,5,2,0,7,1,40,28.5
22,2012-02-03,27-035,MIA,False,PHI,W (+20),1,8,16,.500,0,1,.000,3,6,.500,1,11,12,8,0,2,2,2,19,18.0
23,2012-02-05,27-037,MIA,True,TOR,W (+6),1,10,17,.588,0,1,.000,10,12,.833,0,9,9,2,1,0,5,1,30,21.0
24,2012-02-07,27-039,MIA,True,CLE,W (+16),1,9,16,.563,0,1,.000,6,7,.857,1,4,5,6,2,0,6,1,24,17.7
25,2012-02-08,27-040,MIA,False,ORL,L (-13),1,5,15,.333,0,2,.000,7,10,.700,0,6,6,10,3,0,3,0,17,16.1
26,2012-02-10,27-042,MIA,False,WAS,W (+17),1,6,14,.429,0,2,.000,6,7,.857,0,2,2,9,0,2,1,1,18,17.1
27,2012-02-12,27-044,MIA,False,ATL,W (+20),1,6,15,.400,1,3,.333,10,12,.833,3,10,13,6,1,0,2,1,23,22.0
28,2012-02-13,27-045,MIA,False,MIL,W (+18),1,16,21,.762,0,0,,3,3,1.000,3,5,8,3,1,0,2,3,35,30.2
29,2012-02-14,27-046,MIA,False,IND,W (+15),1,7,15,.467,2,5,.400,7,8,.875,2,7,9,7,4,0,2,2,23,24.5
30,2012-02-17,27-049,MIA,False,CLE,W (+24),1,11,19,.579,3,5,.600,3,3,1.000,2,3,5,5,1,1,2,2,28,23.8
31,2012-02-19,27-051,MIA,True,ORL,W (+12),1,9,14,.643,1,2,.500,6,7,.857,1,10,11,8,2,0,2,2,25,26.9
32,2012-02-21,27-053,MIA,True,SAC,W (+12),1,7,11,.636,2,2,1.000,2,2,1.000,0,4,4,8,0,2,3,1,18,17.9
33,2012-02-23,27-055,MIA,True,NYK,W (+14),1,7,16,.438,0,0,,6,6,1.000,1,8,9,8,5,2,4,3,20,21.5
34,2012-03-01,27-062,MIA,False,POR,W (+14),1,13,22,.591,2,2,1.000,10,12,.833,2,9,11,6,5,1,0,1,38,40.6
35,2012-03-02,27-063,MIA,False,UTA,L (-1),1,16,24,.667,1,4,.250,2,3,.667,1,9,10,6,0,3,0,2,35,33.1
36,2012-03-04,27-065,MIA,False,LAL,L (-10),1,12,26,.462,0,4,.000,1,3,.333,7,6,13,7,3,2,3,1,25,23.4
37,2012-03-06,27-067,MIA,True,NJN,W (+30),1,9,11,.818,1,1,1.000,2,2,1.000,1,8,9,6,0,0,5,0,21,19.2
38,2012-03-07,27-068,MIA,True,ATL,W (+3),1,12,20,.600,0,3,.000,7,10,.700,4,7,11,2,1,2,2,1,31,26.9
39,2012-03-10,27-071,MIA,True,IND,W (+2),1,8,19,.421,2,3,.667,9,15,.600,1,7,8,4,4,1,4,1,27,20.4
40,2012-03-13,27-074,MIA,False,ORL,L (-6),1,7,20,.350,2,4,.500,3,3,1.000,3,8,11,8,1,1,6,0,19,13.6
41,2012-03-14,27-075,MIA,False,CHI,L (-4),1,14,25,.560,2,3,.667,5,5,1.000,1,4,5,4,4,0,2,2,35,29.0
42,2012-03-16,27-077,MIA,False,PHI,W (+6),1,12,20,.600,0,2,.000,5,8,.625,2,5,7,8,2,2,1,0,29,29.5
43,2012-03-18,27-079,MIA,True,ORL,W (+10),1,4,14,.286,0,1,.000,6,8,.750,0,12,12,7,5,0,4,4,14,12.9
44,2012-03-20,27-081,MIA,True,PHO,W (+4),1,8,18,.444,0,3,.000,4,6,.667,1,7,8,6,2,2,3,2,20,16.4
45,2012-03-23,27-084,MIA,False,DET,W (+15),1,6,15,.400,0,3,.000,5,5,1.000,0,6,6,10,4,1,5,0,17,17.4
46,2012-03-25,27-086,MIA,False,OKC,L (-16),1,8,18,.444,0,3,.000,1,1,1.000,0,3,3,7,2,0,4,2,17,10.6
47,2012-03-26,27-087,MIA,False,IND,L (-15),1,9,21,.429,2,4,.500,4,6,.667,2,7,9,2,1,0,6,1,24,11.6
48,2012-03-29,27-090,MIA,True,DAL,W (+21),1,8,16,.500,0,2,.000,3,3,1.000,3,6,9,5,2,0,3,3,19,16.2
49,2012-03-30,27-091,MIA,False,TOR,W (+12),1,11,18,.611,0,2,.000,4,6,.667,1,3,4,9,1,0,3,0,26,22.9
50,2012-04-01,27-093,MIA,False,BOS,L (-19),1,11,20,.550,0,0,,1,2,.500,2,2,4,0,0,1,2,1,23,13.3
51,2012-04-03,27-095,MIA,True,PHI,W (+6),1,15,25,.600,1,2,.500,10,13,.769,3,3,6,4,3,1,4,0,41,33.8
52,2012-04-04,27-096,MIA,True,OKC,W (+5),1,10,20,.500,3,7,.429,11,13,.846,1,6,7,10,4,1,2,2,34,34.6
53,2012-04-06,27-098,MIA,True,MEM,L (-15),1,8,19,.421,2,6,.333,3,4,.750,2,4,6,6,2,0,3,0,21,16.3
54,2012-04-08,27-100,MIA,True,DET,W (+23),1,12,22,.545,1,3,.333,1,5,.200,3,1,4,2,0,1,1,1,26,16.9
55,2012-04-10,27-102,MIA,True,BOS,L (-8),1,11,23,.478,1,3,.333,13,14,.929,5,2,7,7,1,1,2,3,36,31.4
56,2012-04-12,27-104,MIA,False,CHI,L (-10),1,11,24,.458,3,6,.500,5,7,.714,1,5,6,5,1,1,4,1,30,19.8
57,2012-04-13,27-105,MIA,True,CHA,W (+23),1,7,16,.438,0,1,.000,5,7,.714,1,8,9,5,2,1,2,1,19,16.7
58,2012-04-15,27-107,MIA,False,NYK,W (+8),1,11,24,.458,1,6,.167,6,9,.667,2,8,10,3,2,0,6,4,29,15.7
59,2012-04-16,27-108,MIA,False,NJN,W (+3),1,11,19,.579,1,2,.500,14,15,.933,1,5,6,7,2,1,4,2,37,32.7
60,2012-04-18,27-110,MIA,True,TOR,W (+24),1,12,15,.800,1,1,1.000,3,4,.750,0,5,5,4,2,0,5,0,28,23.2
61,2012-04-19,27-111,MIA,True,CHI,W (+11),1,8,18,.444,1,2,.500,10,12,.833,0,11,11,6,0,1,1,3,27,22.8
,2012-04-21,27-113,MIA,True,WAS,L (-2),,,,,,,,,,,,,,,,,,,,
62,2012-04-22,27-114,MIA,True,HOU,W (+9),1,11,21,.524,1,3,.333,9,10,.900,1,7,8,5,1,2,5,1,32,24.6
,2012-04-24,27-116,MIA,False,BOS,L (-12),,,,,,,,,,,,,,,,,,,,
,2012-04-26,27-118,MIA,False,WAS,L (-34),,,,,,,,,,,,,,,,,,,,
